CoID,CoName,Description,CountryID,IntGICSID,ExtGICSID,CoTypeID,StatusID,InclusionDID
8448,Pointer Telocation Ltd,"Pointer Telocation Ltd. (Pointer) is a provider of advanced command and control technologies for the automotive and insurance industries. The Company conducts its operations, through two segments: Cellocator segment and Pointer segment. Through the Cellocator segment, Pointer designs, develops and produces mobile resource management (MRM) products, which include asset tracking, fleet management and security products for sale to third party operators providing MRM services in Europe, Latin America and Israel. Through its Pointer segment, the Company acts as an operator primarily in Israel, Argentina, Mexico, Brazil and Romania by bundling its products together with a range of services, including stolen vehicle retrieval services and fleet management services, and also provide roadside assistance services and emergency home repair services for sale to insurance companies, fleets and individual customers.",1,137,137,0,15,
8449,JLS Co Ltd,"JLS Co.,Ltd. is a Korea-based company engaged in the provision of educational services. The Company operates in three business divisions: academy division, including offline education services, engaged in the provision of English education services through Children English study school (CHESS), American curriculum based English studies (ACE), V-Group, Vancouver and after school programs for primary school and middle school students, and online education services, engaged in the provision of online English learning contents and programs; education-related division, mainly engaged in the development, publishing and marketing of study materials, as well as franchise division.",15,167,167,0,15,
8450,Tronox Ltd,"Tronox Limited, incorporated on September 21, 2011, is engaged in production and marketing of titanium bearing mineral sands and titanium dioxide pigment (TiO2). The Company’s TiO2 products are critical components of everyday applications, such as coatings, plastics, paper and other applications. The Company’s mineral sands business consists primarily of two product streams: titanium feedstock and zircon. The Company operates in three segments: mineral sands, pigment and corporate and other. The corporate and other include its electrolytic manufacturing business. It has operations in North America, Europe, South Africa and the Asia-Pacific region. The Company operates three TiO2 facilities at the locations in Hamilton, Mississippi, Botlek, The Netherlands, and Kwinana, Western Australia, representing approximately 465,000 tons of annual TiO2 production capacity. In addition, it operates three separate mining operations: KwaZulu-Natal (KZN) Sands located in South Africa, Namakwa Sands located in South Africa and the Tiwest Joint Venture located in Western Australia, which has a combined annual production capacity of approximately 723,000 tons of titanium feedstock and approximately 265,000 tons of zircon. On June 15, 2012, the existing business of Tronox Incorporated was combined with the mineral sands business under Tronox Limited.",1,111,111,0,15,
8451,China Textile Machinery Co Ltd,"China Textile Machinery Co., Ltd is principally engaged in the manufacture and distribution of textile machineries. The Company’s products are comprised of various types of rapier looms and air jet looms, air jet upper supporting structures, fabric supporting structures, and large-tension fabric body attached pressing cloth structures, as well as controlling circuit boards and control software products for electronic selvage devices and electronic color selecting devices. The Company distributes its products in domestic market.",11,133,133,0,15,
8452,Taesan LCD Co Ltd,"TAESANLCD CO., LTD. is a Korea-based company mainly engaged in the manufacture and distribution of backlight units (BLUs). The Company mainly produces BLUs used for thin film transistor-liquid crystal displays (TFT-LCDs). The Company’s products include notebook-use BLUs, monitor-use BLUs and television (TV)-use BLUs. It also produces liquid crystal modules (LCMs).",15,254,254,0,15,
8453,GenMark Diagnostics Inc,"GenMark Diagnostics, Inc. (GenMark) is a molecular diagnostics company focused on developing and commercializing its eSensor detection technology. The Company’s electrochemical technology enables detection of up to 72 distinct biomarkers in a single sample. Its XT-8 System has received 510(k) clearance from the United States Food and Drug Administration (FDA), and is designed to support a range of molecular diagnostic tests with a compact workstation and self-contained, disposable test cartridges. Within 30 minutes of receipt of an amplified deoxyribonucleic acid (DNA) sample, its XT-8 System produces results. The XT-8 System supports up to 24 test cartridges, which can be run independently, and are targeted for hospitals and reference laboratories. The Company is also developing its next-generation platform, the AD-8 System, to integrate DNA amplification with its eSensor detection technology to enable technicians to place a minimally prepared patient sample into its test cartridge.",1,198,198,0,15,
8454,Toho Holdings Co Ltd,"TOHO HOLDINGS CO., LTD. is a company mainly engaged in the wholesale of pharmaceuticals. The Company operates in four business segments. The Pharmaceutical Wholesale segment purchases pharmaceuticals and medical-related products from pharmaceutical manufacturers and distributes them to the hospitals, clinics and dispensing pharmacies. The Dispensing Pharmacy segment is engaged in the operation of dispensing pharmacies. The Clinical Trial Facilities Support segment is engaged in the provision of support services for clinical trial facilities. The Information Equipment Sale segment is engaged in the planning and sale of information processing equipment",3,200,200,0,15,
8455,Rotary Engineering Ltd,"Rotary Engineering Limited offers fully integrated engineering design, procurement, construction and maintenance (EPCM) services to the oil and gas, petroleum, petrochemical and pharmaceutical industries internationally. The Company has subsidiaries and associate companies in Malaysia, Thailand, Indonesia, India, China, Australia and the Middle East.",18,128,128,0,15,
8456,Iron Ore Holdings Ltd,"Iron Ore Holdings Ltd is engaged in the exploration of mineral tenements in Western Australia. The Central Pilbara Hub contains 305.9 metric tons of JORC mineral resources which comprise of high grade bedded iron deposits (BID) and channel iron deposits (CID). The Western Pilbara Hub contains a JORC mineral resource of 276 metric tons comprising of high grade CID. The Coastal Pilbara Hub contains a JORC mineral resource of 1,106 metric tons at the Maitland River tenement. During the fiscal year ended June 30, 2012, it sold Koodaideri South tenements to Hamersley Iron Pty Ltd, a wholly owned subsidiary of the Rio Tinto group, and three Central Pilbara satellite tenement packages to a wholly owned subsidiary of Mineral Resources Ltd. During fiscal 2012, it acquired the Mardie tenement from Azimuth Resources Ltd. In September 2011, Iron Ore Holdings Ltd. sold Pilbara asset to Rio Tinto plc.",7,123,123,0,15,
8457,Savanna Energy Services Corp,"Savanna Energy Services Corp. (Savanna) is an oilfield services provider. The Company’s business is focused in the drilling, well services and oilfield equipment rental segment of the oilfield services industry and its operations are based in Canada and the United States with operations in Australia. It is a drilling and well servicing contractor. The business of the Company is conducted in three main areas: Contract drilling, Well servicing and Oilfield equipment rentals. Its Contract drilling consists of coring, coiled tubing and conventional drilling, is conducted through Savanna Drilling in Canada, Savanna Drilling LLC (Savanna US) in the United States and Savanna Energy Services Pty Ltd. (Savanna Australia) in Australia. Well servicing is conducted through Savanna Well Servicing Inc. (SWS) in Canada, Savanna Well Servicing Corp. (SWS US) in the United States and Savanna Australia in Australia. In July 2011, the Company acquired Silverstar Well Servicing Ltd.",4,105,105,0,15,
8458,DaChan Food Asia Ltd,"DaChan Food (Asia) Limited is an investment holding company. The Company, along with its subsidiaries, is primarily engaged in the manufacturing and trading of livestock feeds, poultry and chilled meat and processed food. The Company operates in three segments: chicken meat, livestock feeds and processed foods. The chicken meat segment carries on business of breeding and hatching of broiler breeder eggs, contract farming, processing and marketing of chilled and frozen chicken meat marketed under the brand name of DaChan. The livestock feeds segment manufactures and distributes complete feed, base mix and pre-mix for swine, layer, broiler, dairy, duck, and breeder poultry. The processed foods segment produces and distributes pickled, pre-fried, and roasted foods, and processed chilled and frozen chicken meat under the brand name of Sisters’ Kitchen. Its operations are located in the People’s Republic of China (PRC), Vietnam and Malaysia.",6,194,194,0,15,
8459,Noritsu Koki Co Ltd,"Noritsu Koki Co., Ltd. is a company principally engaged in the manufacture and sale of photo processing equipment. Along with its subsidiaries, the Company operates in four business segments. The Manufacture segment is engaged in the manufacture of light-emitting diode (LED) lighting equipment, LED-UV lighting systems, mini-labo system equipment and other related equipment. The Sales and Service segment is engaged in the sale and maintenance of products related to environment, imaging and medical support businesses. The Research and Development segment is engaged in the operation of research and development activities related to environment, imaging and medical support businesses. The Others segment is engaged in the operation of surveys and investment activities related to new business penetration, the production and sale of fresh vegetables.",3,159,159,0,15,
8460,Immsi Spa,Immsi Spa,16,152,152,0,15,
8461,Metro Holdings Ltd,Metro Holdings Limited (Metro) is a holding company. The principal activities of the Company are those of a management and property investment. The Company operates in two segments: The property sector and The retail segment.,18,177,177,0,15,
8462,Daou Data Corp,Daou Data Corp,15,250,250,0,15,
8463,Deutsche Euroshop Ag,Deutsche Euroshop Ag,5,234,234,0,14,
8464,Tac Co Ltd,Tac Co Ltd,3,167,167,0,15,
8465,Wavefront Technology Solutions Inc.,"Wavefront Technology Solutions Inc. (Wavefront) is a technology-based company providing solutions to exploration and production companies through a suite of patented technologies to optimize ultimate oil recovery from reservoirs, well stimulation, and performance drilling.",4,105,105,0,15,
8466,Medipal Holdings Corp,"MEDIPAL HOLDINGS CORPORATION engages in the wholesale of pharmaceutical products, cosmetics and daily miscellaneous goods. The Ethical Pharmaceutical Wholesale segment is involved in the wholesale of pharmaceutical products, medical equipment and test reagents. The Cosmetics, Daily Product and General Medicine Wholesale segment is engaged in the wholesale of cosmetics, daily miscellaneous goods and general pharmaceuticals. The Related Business segment is involved in the wholesale of veterinary products, the provision of cleaning services and medical business consulting services, the management and operation of logistics centers, the transportation business, the provision of manpower dispatching services, as well as the life and non-life insurance agency businesses.",3,200,200,0,15,
8467,Primary Health Care Limited,"Primary Health Care Limited acts as a medical centre operator; diagnostic imaging services; a provider of pathology, and a provider of health technology. The Company operates in four segments: Medical Centers, Pathology, Imaging and Health Technology. Medical Centers division provides a range of services and facilities to general practitioners, specialists and other health care providers who conduct their own practices and businesses at its medical centers. Pathology division provides pathology services. Imaging division provides imaging and scanning services from stand-alone imaging sites and from within the consolidated entity’s medical centers. Health Technology division develops, sells and supports health-related software products",7,198,198,0,15,
8468,Aimia Inc.,"Aimia Inc. is a Canada-based company engage in loyalty management, through its subsidiaries, operates in three regional business segments: Canada, the United States and Asia-Pacific (US & APAC) and Europe, Middle-East and Africa (EMEA). In Canada, Aimia owns and operates the Aeroplan Program, Canada''''s coalition loyalty program.",4,169,169,0,15,
8469,Piaggio & C SpA,Piaggio & C SpA is an Italy-based company engaged in the manufacture of motor vehicles. Piaggio & C SpA is a parent of Piaggio Group and focus on production of two-wheeler motor vehicles.,16,152,152,0,15,
8470,Ubcare Co Ltd,Ubcare Co Ltd,15,240,240,0,15,
8471,Kawasumi Laboratories Inc,"Kawasumi Laboratories, Incorporated is a Japan-based company engaged in the manufacture and sale of medical equipment and products. The Company has two business segments. The Blood- and Blood Vessel-related segment is engaged in the manufacture and sale of blood bags, blood collecting kits, blood transfer sets and percutaneous transluminal angioplasty (PTA) balloon catheters. The Extracorporeal Circulation segment mainly provides dialyzers, blood circuits, arterial venous fistula (AVF) needles, blood filters, physiological saline, artificial heart lung circuits and others. As of March 31, 2012, the Company had four subsidiaries and one associated company.",3,199,199,0,15,
8472,Microlife Corp,Microlife Corp,10,198,198,0,15,
8473,China Animal Healthcare Ltd,"China Animal Healthcare Ltd. is an investment holding company. The Company, along with its subsidiaries, is principally engaged in the business of manufacturing, sale and distribution of animal drugs in the People’s Republic of China. As of December 31, 2011, the Company had 14 product brand names for powdered form drugs, injection form drugs and biological drugs. Its range of biological drugs includes vaccines for swine fever, porcine reproductive and respiratory syndrome, and animal foot-and-mouth disease. During the year ended December 31, 2011, over 500 types of treatment and non-treatment animal drugs for poultry and livestock were distributed throughout the People’s Republic of China, directly to 32 poultry corporations, veterinary stations in 13 provinces, autonomous regions and municipal cities, and a network of approximately 4,900 animal drug retailers, who in turn sell to the farmers. Its subsidiaries include Beijing Healthcare Technology Co., Ltd and others.",6,206,206,0,15,
8474,Stantec Inc,Stantec Inc,4,128,128,0,15,
8475,Penn West Petroleum Ltd,"Penn West Petroleum Ltd. (Penn West), formerly Penn West Energy Trust, is a Canadian exploration and production company. Penn West is engaged in the business of acquiring, exploring, developing, exploiting and holding interests in petroleum and natural gas properties and related assets. Penn West participates in the exploration for, and the development and production of, oil and natural gas principally in western Canada",4,107,107,0,15,
8476,NuStar Energy LP,"NuStar Energy L.P. (NuStar Energy) is engaged in the terminalling and storage of petroleum products, the transportation of petroleum products and anhydrous ammonia, and petroleum refining and marketing. It has three segments: storage, transportation, and asphalt and fuels marketing. Its assets included 66 terminal and storage facilities providing 84.6 million barrels of storage capacity; 5,480 miles of refined product pipelines with 21 associated terminals; two asphalt refineries with a combined throughput capacity of 104,000 barrels per day and two associated terminal facilities, and a fuels refinery with a throughput capacity of 14,500 barrels per day and 0.4 million barrels. In December 2012, it purchased crude oil pipeline, gathering and storage assets in the Eagle Ford Shale region from TexStar Midstream Services LP. In January 2013, the Company sold its San Antonio refinery and related assets, including a terminal in Elmendorf, Texas to Calumet Specialty Products Partners, L.P.",1,108,108,0,15,
8477,Monnet Ispat & Energy Ltd,Monnet Ispat & Energy Ltd,9,123,123,0,15,
8478,NVC Lighting Holding Limited,"""NVC Lighting Holding Limited is an investment holding company. The Company is engaged in the design, development, production, marketing and sale of a variety of lighting products. The Company operates in three segments: Lamp products, Luminaire products and Lighting electronic products. Lamp products segment produces a range of light bulbs and tubes for compact fluorescent lamps, high intensity discharge (HID) lamps, fluorescent lamps, halogen lamps and light emitting diode (LED) lamps. Luminaire products segment produces a complete lighting unit that consists of a lighting fixture, a lamp, an outer shell for lamp alignment and protection, and a lighting electronic appliance. Lighting electronic products segment produces electronic transformers, electronic and inductive ballasts for fluorescent and HID lamps, and HID ballast boxes. As of December 31, 2011, the Company had a 35% interest in Mianyang Leici Electronic Technology Co., Ltd. 

""",11,196,196,0,15,
8484,Synthesis Energy Systems Inc,"Synthesis Energy Systems, Inc. is a global energy and gasification technology company that provides products and solutions to the energy and chemical industries. The Company provides technology and equipment in regions where coals and biomass feedstocks can be converted into products through its fluidized bed gasification technology, which is technology is based on the U-GAS process developed by the Gas Technology Institute (GTI). The Company’s principal operating activities are located in China. Its Yima project in Henan Province, China is in its final stages of construction and plant commissioning. It began its gasification activities by obtaining a worldwide license for the U-GAS gasification technology, developed by the GTI. In September 2011, its commercial scale coal gasification plant located in Shandong Province, China, was shut down.",1,263,263,0,15,
8485,Babcock & Wilcox Co/The,,1,130,130,0,18,
8486,Franks International NV,,1,105,105,0,15,
8487,Freescale Semiconductor Ltd,,1,255,255,0,16,
8488,Montage Technology Group Ltd,,1,255,255,0,15,
8489,Midstates Petroleum Co Inc,,1,107,107,0,15,
8490,Cia Cervecerias Unidas SA,,1,189,189,0,15,
8491,General Motors Co,,1,151,151,0,15,
8492,Dex Media Inc,,1,173,173,0,15,
8498,Magnetek Inc,Magnetek Inc,1,129,129,0,15,
8500,Jiangsu High Hope Corp,"Jiangsu High Hope Corporation is principally engaged in commodities import and export business. The Company operates its businesses through commodities import and export business, which deals with apparels, fabrics, household textile products, boxes and bags, electromechanical products, paper pulp, paper, timber, chemical products, non ferrous metal, equipment sets and cotton, among others; property business, which includes property distribution and leasing services; industrial production, including clothing processing, as well as financial investment and contract purchasing and marketing businesses.",11,174,174,0,15,
8501,TSE Co Ltd,"TSE Co., Ltd is a Korea-based company engaged in the manufacture of semiconductor testing equipment. The Company’s products consist of probe cards, including high performance probe cards (HPCs), compact probe micro-electromechanical systems (MEMSs) and vertical probe cards (VPCs); interface boards, including multichip package (MCP) solutions, high speed interface solutions, module solutions, load boards and tester on-board interface solutions, and light emitting diode (LED) test solutions, including LED testers, LED prober and sorters, LED handlers, LED verification systems of phosphor (VSP) solutions and others. It also engages in the real estate rental business. The Company distributes its products within domestic market and to overseas markets.",15,247,247,0,15,
8504,Mitsuuroko Group Holdings Co Ltd,"Mitsuuroko Group Holdings Co.,Ltd. is mainly engaged in the energy business. The Company operates in five business segments. The Energy segment is engaged in the wholesale of petroleum products, liquefied petroleum (LP) gas and housing related equipment, the retail of gasoline, light diesel oil and LP gas, as well as LP gas distribution and energy related businesses. The Real Estate Leasing segment is engaged in the leasing of condominiums and office buildings. The Healthy and Sports segment is engaged in the operation of spa facilities. The Electric Power segment is mainly engaged in the generation and distribution of wind power. The Others segment is engaged in the operation of leasing and insurance agency businesses, the manufacture and sale of drinking water.",3,108,108,0,15,
8505,Hopewell Highway Infrastructure Ltd,"Hopewell Highway Infrastructure Limited is an investment holding company engaged in initiation, promotion, development and operation of roads, tunnels, bridges and related infrastructure projects in the People’s Republic of China. It operates in three segments: Guangzhou-Shenzhen Superhighway (GS Superhighway), Phase I of the Western Delta Route (Phase I West) and Phase II of the Western Delta Route (Phase II West). The Company’s subsidiaries include Kingnice Limited, Hopewell China Development (Superhighway) Limited, Hopewell Guangzhou-Zhuhai Superhighway Development Limited and HHI Finance Limited.",6,147,147,0,15,
8506,Tornier NV,,1,198,198,0,15,
8507,Caledonia Mining Corp,"Caledonia Mining Corporation (Caledonia) is an exploration, development and mining corporation focused on Southern Africa. Caledonia holds four, contiguous large scale mining licenses covering approximately 800 square kilometers on the Zambian Copperbelt. The Company’s primary assets are an operating gold mine in Zimbabwe the Blanket Mine, which is a base metals exploration project in Zambia (the Nama Property) and two platinum and base metal (PGE) projects in South Africa (Rooipoort and Mapochs). The Company operates in four segments: Corporate, Zimbabwe, South Africa and Zambia.",4,121,121,0,15,
8508,Shinko Electric Industries Co Ltd,"SHINKO ELECTRIC INDUSTRIES CO., LTD. is a Japan-based semiconductor package manufacturer. The Company operates through two business segments. The Plastic Package segment is engaged in the development, manufacture and sale of plastic laminated packages (PLPs), as well as the assembly and sale of integrated circuits (ICs). The Metal Package segment manufactures and sells semiconductor lead frames, semiconductor glass-to-metal seals, heat spreaders, ceramic electrostatic chucks, among others. As of March 31, 2013, the Company had 11 subsidiaries which were located in Japan, Malaysia, Singapore, China, Korea and the United States. The Company is a subsidiary of FUJITSU LIMITED.",3,255,255,0,15,
8509,China Glass Holdings Ltd,"China Glass Holdings Limited is engaged in production, marketing and distribution of glass and glass products.",6,127,127,0,15,
8510,Guangdong Golden Glass Technologies Ltd,"GUANGDONG GOLDEN GLASS TECHNOLOGIES LIMITED is principally engaged in the research, development, manufacture and distribution of specialty glass products. The Company provides security glass, including monolithic cesiumic potassium fire-resistant glass, monolithic low emissivity coated fire-resistant glass, explosion-proof glass, anti-hurricane glass, bullet-proof glass, tempered glass for ships, fire-resistant glass for ships, energy-saving insulating glass, tempered glass, laminated glass, heat strengthened glass and enameled tempered glass, as well as building integrated photovoltaic (BIPV) products, including photovoltaic construction components with double glass. The Company also manufactures steel doors and windows fireproof materials and cell slices. The Company distributes its products in domestic and to overseas markets.",11,127,127,0,15,
8511,Electra Ltd,"Electra Ltd., a subsidiary of Elco Holdings Ltd, is an Israel-based company engaged in the field of real estate and infrastructure development. The Company''s activities focus on five main business segments: Contracting, Building and Infrastructure Development in Israel and overseas; Facility Management, which involves maintains services for electromechanical infrastructure for residential, commercial, industrial and medical facilities; Trade, which involves trading in professional and consumer-based electric switching and light bulb trade; Real Estate Development, which involves turnkey property development projects in Israel and Eastern Europe, and Concession segment, which comprises construction and infrastructure design and deployment and concept development. It operates through its subsidiaries and affiliated companies such as Electra Construction, Y.B. Systems, Electra Power and Electra Investments.",19,128,128,0,15,
8512,Nielsen Holdings NV,,1,138,138,0,15,
8513,Daihen Corp,"DAIHEN Corporation is engaged in the manufacture, sale and repair of various transformers, welding machines, industrial robots, high frequency power and clean transport robots. The Company operates in four business segments. The Electrical Power Equipment segment manufactures, sells and repairs various transformers, power receiving and distribution facilities, switches, monitoring and control systems, as well as dispersed power equipment. The Welding and Mechatronic segment provides electrical welding machines, plasma cutting machines, industrial air cleaners, industrial robots and others. The Semiconductors segment offers high frequency power, clean transport robots and others. The Others segment is involved in the real estate leasing business. As of March 31, 2013, it had 36 subsidiaries and six associated companies.",3,130,130,0,15,
8514,Endo Manufacturing Co Ltd,"ENDO MANUFACTURING CO., LTD. is a Japan-based manufacturing company operating in three business segments. The Golf segment is engaged in the planning, development, manufacture and sale of golf club heads, as well as the assembly of golf clubs. The Stainless segment is engaged in the manufacture and sale of stainless metal sleeves for office automation (OA) equipment and others. The Automobile Forging Part segment is engaged in the manufacture and sale of forging components for automobiles and others. As of March 31, 2012, the Company had five subsidiaries.",3,158,158,0,15,
8515,Oiltanking Partners LP,"Oiltanking Partners, L.P. (OTLT) is engaged in the terminaling, storage and transportation of crude oil, refined petroleum products and liquefied petroleum gas. Through its wholly owned subsidiaries, Oiltanking Houston, L.P. (OTH) and Oiltanking Beaumont Partners, L.P. (OTB), the Company owns and operates storage and terminaling assets located along the Gulf Coast of the United States on the Houston, Texas Ship Channel and in Beaumont, Texas. Its Houston and Beaumont terminals provides deep-wate",1,109,109,0,15,
8516,Japan Pile Corp,Japan Pile Corp,3,116,116,0,15,
8517,Toyota Tsusho Corp,"TOYOTA TSUSHO CORPORATION is a trading company. The Metal division manufactures and distributes various steel products, non-ferrous metal products and alloys iron. Global Manufacturing Parts and Logistics division provides automobile components, logistics and tire assembly services. Automobile division provides various automobiles, motorcycles, trucks, buses and automobile parts. Machinery, Energy and Plant Project division provides machine tools, various industrial machinery, petroleum products, coal and others. Chemical and Electronics division provides semiconductors, electronic devices, computers, software, chemicals, resins and others. Food division manufactures feed materials, grains, processed food and alcohol drinks. Life Industry and Material division provides buildings, construction materials, insurance and others. Corporate division provides corporate operation and management services. On December 1, 2013, the Company fully acquired a textile and leather subsidiary.",3,134,134,0,15,
8518,Hillenbrand Inc,,1,168,168,0,15,
8519,"21st Century Oncology, Inc","21st Century Oncology, Inc., which operates and manages radiation treatment centers primarily under the name 21st Century Oncology, is a leading provider of advanced radiation therapy and other Integrated Cancer Care services to cancer patients in the United States and Latin America. 21st Century Oncology, Inc. offers a comprehensive range of radiation treatment alternatives, and focuses on delivering academic-quality, cost-effective patient care in a personal and convenient setting. The Company operates 179 treatment centers, including 145 centers located in 16 U.S. states. The Company also operates 34 centers located in six countries in Latin America. The Company holds market leading positions in most of its domestic local markets and abroad. 21st Century Oncology, Inc. is headquartered in Fort Myers, Florida.",1,7,7,0,15,
8520,AWE Limited,"AWE Limited (AWE) is an energy company focused on upstream oil and gas exploration and production. The Company’s segments include South East Australia, Western Australia, New Zealand, the United States, Indonesia and Exploration Activities. South East Australia includes production and sale of gas, condensate and Liquefied petroleum gas (LPG) from the BassGas and Casino gas projects",7,107,107,0,10,
8521,CGI Group Inc,"CGI Group Inc. (CGI) provides information technology (IT) consulting, systems integration, IT outsourcing and business solutions. The Company’s delivery model provides for work to be carried out onsite at client premises, or through its centers located globally. In addition, CGI has a range of business solutions, which helps its clients and shareholders. It includes Momentum, CGI Advantage and Credit Services Solutions. CGI offers its end-to-end services to a focused set of industry vertical markets, such as financial services, government, health, telecommunications and utilities and manufacturing, retail and distribution (MRD). It has its offices in Canada, the United States, Europe, Asia Pacific and Africa. It also offers Consulting, Systems Integration and Management of IT and Business Functions-Outsourcing.",4,238,238,0,15,
8522,TranSwitch Corp,"TranSwitch Corporation designs, develops and supplies semiconductor solutions that provide 



core functionality for voice, data and video communications equipment for network, enterprise and customer premises 



applications. The Company provides integrated multi-core network processor System-on-a-Chip (SoC) solutions and software 



solutions for fixed, third generation (3G) and fourth generation (4G) mobile, voice over Internet protocol (VoIP) and 



multimedia infrastructures. For the customer-premises market, the Company offers a family of communications processors that 



provide interoperable connectivity solutions that enable the distribution and presentation of high-definition (HD) content 



for consumer electronic, and personal computer markets.",1,255,255,0,15,
8523,Blackstone Group L.P,"The Blackstone Group L.P. (Blackstone) is a manager of private capital and provider of financial advisory services. Its alternative asset management businesses include the management of private equity funds, real estate funds, funds of hedge funds, credit-oriented funds, collateralized loan obligation (CLO) vehicles and separately managed accounts. It also provides a range of financial advisory services, including financial advisory, restructuring and reorganization and fund placement services. It operates in five segments: Private Equity, Real Estate, Hedge Fund Solutions, Credit Businesses, and Financial Advisory. Effective October 23, 2013, Blackstone Group LP acquired a 40% stake in Eletson Gas LLC. Effective October 28, 2013, Blackstone Group LP acquired Asclepius Group Ltd. In January 2014, Centrica Plc's subsidiary Direct Energy completed the sale of three gas-fired power generation facilities in Texas to Blackstone",1,216,216,0,15,
8524,Hainan Meilan International Airport Co. Ltd.,"Hainan Meilan International Airport Company Limited is engaged in operation of an airport and provision of related services in China. The Company is engaged in both aeronautical and non-aeronautical businesses in China. Its aeronautical business consists of the provision of terminal facilities, ground handling services and passenger services. Its non-aeronautical businesses include commercial and retail spaces leasing at the Hainan Meilan Airport, airport-related business franchising, advertizing space leasing, car parking business, cargo handling services and sales of consumable goods. On February 24, 2011, the Company acquired 24.5% interests in HNA Airport Holding from Kingward Investment Limited (Kingward).",6,146,146,0,13,8872
8525,Golden Star Resources Ltd.,"Golden Star Resources Ltd, (Golden Star) is an international gold mining and exploration company producing gold in Ghana, West Africa. The Company also conducts gold exploration in other countries in West Africa and in South America. Golden Star owns controlling interests in several gold properties in southwest Ghana",4,121,121,0,13,8872
8526,China Everbright Water Ltd,China Everbright Water Ltd,18,262,262,15,13,8878
8527,China Aoyuan Property Group Ltd,"China Aoyuan Property Group Limited is an investment holding company. The Company's segments include property development, property investment and others. The property development segment includes development and sales of properties in the People's Republic of China. Property investment segment includes leasing of investment properties in the People's Republic of China. Others segment includes hotel operation, provision of consulting services and management services. The real estate projects held by the Company are located in Guangdong and Shenyang, as well as in Beijing, Chongqing, Guangxi and Jiangxi.",6,235,235,15,13,8878
8528,Mingfa Group International Co Ltd,"Mingfa Group (International) Company Limited is an investment holding company. The Company and its subsidiaries are engaged in the property development, leasing and hotel management. The Company operates in three segments: property development segment, which engages in real estate development, and is further segregated into commercial and residential; hotel segment, which engages in hotel operation, and property investment and management segment, which invests in properties for their rental income potential and/or for capital appreciation, and provides management and security services to residential, hotel and commercial properties. The Company's subsidiaries include Mingfa Group Company Limited, Xiamen Mingfa Group Co., Ltd., Jiangsu Mingfa Industrial Raw Material Co., Ltd., Nanjing Mingfa Technological and Commercial Town Construction Development Co., Ltd., Mingfa Group (Zhangzhou) Real Estate Co., Ltd. and Mingfa Group Wuxi Real Estate Exploiture Co., Ltd., among others.",6,235,235,15,13,8879
8529,Renhe Commercial Holdings Co Ltd,"Renhe Commercial Holdings Company Limited is an investment holding company. The Company, along with its subsidiaries, is engaged in development, lease and management of shopping mall in the People's Republic of China. During the year ended 31 December 2011, the Company commenced construction of 7 new projects across 6 cities in China, equivalent to 1.1 million sq.m of construction gross floor area (GFA). The Company has 15 projects across 13 cities under construction, equivalent to 1.56 million sq.m construction GFA. As of December 31, 2011, its subsidiaries included Putian Renhe New World Public Facilities Co., Ltd., Heilongjiang Renhe Spring Public Facilities Co., Ltd., Handan Renhe New World Public Facilities Co., Ltd., Shenyang Renhe First Tunnel Public Facilities Management Co., Ltd. and others.",6,234,234,15,13,8879
8530,Alkim Kagit Sanayi ve Ticaret AS,"Alkim Kagit Sanayi ve Ticaret AS (Alkim Kagit), formerly Alkali Mining, is a Turkey-based company engaged in the manufacture of paper and paper products. The Company's main products are wood-free offset papers, coated papers, office papers and special papers",73,125,125,0,15,8880
8531,Rasoya Proteins Ltd,"Rasoya Proteins Limited is an India-based company engaged in the business of Solvent Extraction. The company is primarily engaged in the business of soya processing through soya solvent extraction plant and oil refinery along with lecithin plant. However, during the year the fiscal year ended March 31, 2011, the company started commercial production of Power from the 10 megawatts (MW) plant. The company has two primary business segments: Soya extraction and Power. Soya products consist of Soya Namkin (Ready to Eat Snack Food), Wheat Atta, Jawar Atta, Besan, Soya Wadi, Nuggets, and Oil. The processing units of Solvent Extraction and Oil Refinery are in Yavatmal District of Maharashtra. The Company sells its Soya Refined Oil under the brand name Rasoya. It also has a Wheat Processing Plant, Soya Nugget manufacturing unit and also manufacturers various kinds of Soya Flours. In December 2010, the Company formed a subsidiary Company, RPL International Trade FZE.",9,194,194,0,15,8880
8532,TCL Multimedia Technology Holdings Ltd,"TCL Multimedia Technology Holdings Limited is an investment holding company. The Company is a global television (TV) manufacturer and distributors, and its products are sold worldwide.",6,153,153,0,15,8880
8533,Shunfeng International Clean Energy Limited,"Shunfeng International Clean Energy Limited, formerly Shunfeng Photovoltaic International Limited, is an investment holding company.",6,255,255,0,15,8880
8534,Grand Plastic Technology Corp,"Grand Plastic Technology Corporation is a Taiwan-based company principally engaged in the manufacture, sale and maintenance of manufacturing equipment of semiconductors and integrated circuits (ICs). The Company is also involved in the provision of semiconductor relative machines maintenance services, and the trading of related components. The Company's major products include wet stations, chemical supply systems, and machines used for rotary washing, etching and photoresist stripping for single-chips. The Company distributes its products in domestic market and to the rest of Asia.",10,254,254,0,15,8880
8535,Heiwa Corporation,"Heiwa Corporation is engaged in the development, manufacture and sale of pachinko machines and pachinko slot machines (pachislot). The Company operates in two business segments. The Game Machine segment develops, manufactures and sells pachinko machines and pachislot machines. The Golf segment is engaged in the ownership, operation and management of golf related business.",3,158,158,0,15,8884
